#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      266000       6.329396e-04       7.593575e-05       3.131357e-04       1.092641e-01       3.348870e-03       1.452805e-02
      268000       6.433609e-04       2.108114e-05       3.511264e-04       6.948292e-02       2.962044e-03       1.480397e-02
      270000       4.838059e-04       6.414316e-05       2.707357e-04       6.954221e-02       2.737409e-03       1.481838e-02
      272000       5.779615e-04       5.361197e-05       3.199162e-04       8.557568e-02       3.579097e-03       1.452556e-02
      274000       5.772846e-04       7.515548e-05       3.128796e-04       6.838450e-02       3.659728e-03       1.462521e-02
      276000       6.761836e-04       2.259915e-05       3.845966e-04       7.068323e-02       3.790107e-03       1.457561e-02
      278000       5.891175e-04       3.757925e-05       2.964649e-04       9.621722e-02       3.811153e-03       1.470220e-02
      280000       5.823386e-04       7.978228e-05       3.339973e-04       7.665665e-02       3.237076e-03       1.469432e-02
      282000       6.628912e-04       4.598038e-05       3.584144e-04       1.129922e-01       3.679566e-03       1.481074e-02
      284000       6.696116e-04       3.439436e-05       3.449908e-04       7.688097e-02       3.411491e-03       1.457040e-02
      286000       5.555288e-04       1.758678e-05       2.722023e-04       5.512707e-02       3.323416e-03       1.437238e-02
      288000       5.088608e-04       7.192404e-05       2.697781e-04       6.520272e-02       3.413235e-03       1.453399e-02
      290000       6.321430e-04       4.814639e-05       3.235362e-04       8.015751e-02       3.300918e-03       1.456267e-02
      292000       4.525180e-04       6.015457e-05       2.417203e-04       7.314937e-02       2.676884e-03       1.448467e-02
      294000       5.215103e-04       3.399163e-05       2.843605e-04       8.373927e-02       3.677950e-03       1.459149e-02
      296000       6.698818e-04       4.860573e-05       3.778985e-04       6.858726e-02       2.411943e-03       1.468864e-02
      298000       4.996403e-04       1.421754e-05       2.928197e-04       5.776748e-02       3.069363e-03       1.477936e-02
      300000       4.893652e-04       6.331237e-05       2.479191e-04       8.189236e-02       2.420432e-03       1.489818e-02
      302000       5.973740e-04       6.732908e-05       3.349844e-04       7.232555e-02       3.688472e-03       1.459091e-02
