#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      220000       7.058063e-03       2.375905e-04       3.440152e-03       4.862100e-02       3.092688e-03       1.628303e-02
      222000       6.776191e-03       2.603217e-04       3.337770e-03       4.175599e-02       4.384660e-03       1.563100e-02
      224000       6.690684e-03       8.647205e-05       3.344422e-03       4.463591e-02       5.434814e-03       1.618189e-02
      226000       6.791047e-03       2.610454e-04       3.368977e-03       4.389906e-02       3.817064e-03       1.632668e-02
      228000       6.479038e-03       4.872295e-05       3.241510e-03       4.539636e-02       4.715081e-03       1.671873e-02
      230000       6.843189e-03       2.370666e-04       3.337481e-03       4.275625e-02       4.191383e-03       1.597750e-02
      232000       7.188518e-03       1.129035e-04       3.416325e-03       4.796309e-02       4.116691e-03       1.643453e-02
      234000       6.824957e-03       9.670318e-05       3.297424e-03       4.919971e-02       4.091569e-03       1.622211e-02
      236000       6.873128e-03       2.535674e-04       3.343705e-03       5.597027e-02       3.933810e-03       1.610190e-02
      238000       6.789804e-03       1.923342e-04       3.356322e-03       4.538861e-02       5.311996e-03       1.603208e-02
      240000       6.917060e-03       1.317587e-04       3.351605e-03       4.515900e-02       5.399103e-03       1.621634e-02
      242000       7.182539e-03       1.727737e-04       3.400803e-03       4.532009e-02       5.402877e-03       1.597121e-02
      244000       7.067091e-03       1.870240e-04       3.324120e-03       4.290093e-02       4.224812e-03       1.636308e-02
      246000       6.733704e-03       2.327986e-04       3.350379e-03       5.566887e-02       4.113072e-03       1.650757e-02
      248000       7.311322e-03       8.932896e-05       3.475316e-03       4.398321e-02       4.677245e-03       1.609382e-02
      250000       7.003674e-03       1.521004e-04       3.355386e-03       5.046724e-02       4.684779e-03       1.637911e-02
      252000       6.958492e-03       2.030707e-04       3.429321e-03       4.715982e-02       4.497800e-03       1.571932e-02
      254000       7.063501e-03       1.476433e-04       3.472055e-03       5.352297e-02       5.104775e-03       1.577616e-02
      256000       7.226684e-03       3.521360e-04       3.436017e-03       4.969651e-02       4.688213e-03       1.610236e-02
      258000       7.051372e-03       1.736933e-04       3.335906e-03       4.342576e-02       3.304441e-03       1.617696e-02
      260000       6.918621e-03       5.368304e-05       3.299716e-03       4.948476e-02       4.133914e-03       1.589949e-02
      262000       6.833286e-03       2.214182e-04       3.302691e-03       4.847645e-02       4.079841e-03       1.611975e-02
