#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      166000       6.152059e-04       1.175977e-04       3.417489e-04       4.622356e-02       4.570016e-03       1.494325e-02
      168000       3.993747e-04       4.943154e-05       2.342886e-04       3.898089e-02       4.551378e-03       1.446338e-02
      170000       9.964775e-04       1.145358e-04       5.363213e-04       5.550853e-02       4.844311e-03       1.599918e-02
      172000       5.181283e-04       1.280907e-04       2.750739e-04       5.701921e-02       4.374950e-03       1.496388e-02
      174000       7.877885e-04       1.704993e-04       3.999984e-04       6.288814e-02       2.843609e-03       1.475749e-02
      176000       5.908956e-04       1.852143e-04       3.822828e-04       4.751642e-02       3.882066e-03       1.512691e-02
      178000       7.394011e-04       1.399850e-04       3.817969e-04       4.952609e-02       4.577290e-03       1.527713e-02
      180000       7.463189e-04       1.015868e-04       4.144287e-04       6.662666e-02       3.337881e-03       1.549836e-02
      182000       4.432993e-04       1.486422e-04       2.705869e-04       8.258327e-02       4.215827e-03       1.557665e-02
      184000       3.450753e-04       1.015163e-04       2.048505e-04       5.777929e-02       3.131688e-03       1.581165e-02
      186000       1.106069e-03       1.067122e-04       4.889324e-04       6.190339e-02       2.970634e-03       1.570451e-02
      188000       1.002240e-03       1.416827e-04       5.160116e-04       4.538915e-02       4.100657e-03       1.462136e-02
      190000       4.530283e-04       1.765871e-04       2.439800e-04       4.204065e-02       4.592181e-03       1.494173e-02
      192000       8.833200e-04       1.682878e-04       4.379733e-04       6.181511e-02       4.840394e-03       1.531646e-02
      194000       7.829862e-04       2.466482e-04       3.972421e-04       5.732713e-02       4.763232e-03       1.547649e-02
      196000       9.714108e-04       2.004918e-04       5.053597e-04       4.461730e-02       3.617510e-03       1.451263e-02
      198000       1.385340e-03       2.058623e-04       6.373898e-04       7.435535e-02       3.781810e-03       1.529746e-02
      200000       1.170863e-03       2.149400e-04       6.238005e-04       6.941044e-02       5.040944e-03       1.565226e-02
      202000       9.432986e-04       1.350378e-04       4.183026e-04       6.705428e-02       4.505682e-03       1.501114e-02
      204000       8.476168e-04       1.465510e-04       5.134690e-04       1.056396e-01       4.669179e-03       1.638948e-02
      206000       6.237401e-04       8.609218e-05       3.649270e-04       3.868818e-02       4.735483e-03       1.518034e-02
      208000       7.396623e-04       1.961619e-04       4.680832e-04       4.693402e-02       5.252469e-03       1.556430e-02
      210000       8.821904e-04       2.104001e-04       4.837794e-04       5.311422e-02       4.905431e-03       1.496103e-02
      212000       5.394156e-04       6.198507e-05       3.461244e-04       4.557536e-02       5.090812e-03       1.486780e-02
      214000       9.209400e-04       9.648275e-05       4.406619e-04       5.673254e-02       3.976117e-03       1.443616e-02
      216000       8.198470e-04       2.630232e-04       5.191138e-04       9.486076e-02       3.581136e-03       1.521088e-02
      218000       9.386850e-04       1.302915e-04       4.857639e-04       6.291147e-02       4.983278e-03       1.547800e-02
      220000       1.037733e-03       1.068923e-04       5.953051e-04       6.655340e-02       4.520558e-03       1.584027e-02
      222000       6.801341e-04       1.910130e-04       3.742659e-04       6.537101e-02       4.488321e-03       1.573105e-02
