#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
     1230000       1.039918e-03       2.957168e-04       6.184940e-04       5.372641e-02       4.322238e-03       1.621551e-02
     1240000       8.947442e-04       1.413364e-04       4.433006e-04       7.778565e-02       4.996114e-03       1.528862e-02
     1250000       1.115943e-03       3.345947e-04       6.343706e-04       6.738809e-02       5.216529e-03       1.617375e-02
     1260000       1.417154e-03       2.333523e-04       8.191382e-04       5.190166e-02       3.674338e-03       1.656703e-02
     1270000       8.862385e-04       1.972596e-04       5.035558e-04       9.314662e-02       5.176452e-03       1.666437e-02
     1280000       7.461869e-04       1.796991e-04       4.138475e-04       8.531273e-02       5.406359e-03       1.634840e-02
     1290000       1.325626e-03       2.359884e-04       7.124519e-04       6.714118e-02       4.343505e-03       1.642887e-02
     1300000       9.553686e-04       1.764476e-04       5.772261e-04       8.474106e-02       5.115722e-03       1.728451e-02
     1310000       1.008467e-03       2.935651e-04       5.556548e-04       8.970581e-02       5.066482e-03       1.724037e-02
     1320000       5.708695e-04       1.473602e-04       3.339955e-04       8.330635e-02       5.345868e-03       1.656147e-02
     1330000       1.222982e-03       2.961454e-04       6.309641e-04       6.369842e-02       3.950307e-03       1.573638e-02
     1340000       1.190189e-03       1.346189e-04       6.029362e-04       9.284726e-02       5.064207e-03       1.651339e-02
     1350000       1.027070e-03       2.321310e-04       5.476338e-04       7.287080e-02       3.576436e-03       1.632605e-02
     1360000       1.108224e-03       1.811841e-04       4.869743e-04       7.452604e-02       4.500492e-03       1.654066e-02
     1370000       6.202679e-04       2.203209e-04       4.051350e-04       8.412574e-02       4.985753e-03       1.738299e-02
     1380000       7.128599e-04       1.356479e-04       3.774913e-04       8.912168e-02       4.656300e-03       1.661825e-02
     1390000       1.037008e-03       1.018048e-04       4.741124e-04       4.641495e-02       4.467226e-03       1.557229e-02
     1400000       1.358166e-03       9.553354e-05       6.542497e-04       5.745294e-02       4.607216e-03       1.583257e-02
     1410000       8.501488e-04       2.174419e-04       5.152239e-04       1.592559e-01       3.555022e-03       1.610387e-02
     1420000       1.182504e-03       1.929869e-04       6.786918e-04       5.556878e-02       4.851649e-03       1.619633e-02
     1430000       1.269717e-03       1.792384e-04       6.281516e-04       6.393979e-02       4.544561e-03       1.567632e-02
     1440000       1.423690e-03       1.848480e-04       7.400684e-04       6.654588e-02       4.658843e-03       1.639285e-02
     1450000       1.017958e-03       1.885391e-04       5.648855e-04       8.645977e-02       3.573447e-03       1.676131e-02
     1460000       1.367828e-03       1.503736e-04       6.567445e-04       6.904432e-02       4.454995e-03       1.640351e-02
     1470000       9.403666e-04       8.149066e-05       5.406752e-04       5.980323e-02       3.227318e-03       1.659034e-02
     1480000       6.493327e-04       2.684802e-04       4.287276e-04       8.735717e-02       3.067287e-03       1.650688e-02
     1490000       5.171552e-04       2.090827e-04       3.103777e-04       6.378763e-02       3.886485e-03       1.601831e-02
     1500000       1.127313e-03       1.041240e-04       5.380107e-04       7.417172e-02       4.617771e-03       1.645013e-02
     1510000       1.170752e-03       1.398504e-04       6.106371e-04       5.914563e-02       4.385896e-03       1.578539e-02
     1520000       1.026672e-03       2.238271e-04       5.404710e-04       6.673250e-02       4.315546e-03       1.507152e-02
     1530000       1.024024e-03       1.811620e-04       5.340429e-04       7.200267e-02       2.672967e-03       1.634947e-02
     1540000       1.384950e-03       6.162902e-05       7.484625e-04       6.012220e-02       4.643070e-03       1.544963e-02
     1550000       9.131303e-04       6.721950e-05       4.842651e-04       5.821094e-02       3.065435e-03       1.606591e-02
     1560000       5.572098e-04       1.542342e-04       4.317174e-04       8.087905e-02       5.718979e-03       1.692077e-02
     1570000       4.893262e-04       1.746496e-04       3.562918e-04       6.029820e-02       4.811744e-03       1.618958e-02
     1580000       5.824675e-04       2.216733e-04       3.210585e-04       9.760914e-02       3.760306e-03       1.620147e-02
     1590000       9.813172e-04       7.837888e-05       5.781759e-04       9.485711e-02       4.901927e-03       1.714244e-02
     1600000       1.292668e-03       3.125908e-04       6.531921e-04       4.688941e-02       4.499108e-03       1.559143e-02
     1610000       1.149193e-03       2.572216e-04       6.477530e-04       8.790577e-02       4.296952e-03       1.563099e-02
     1620000       1.219375e-03       4.750567e-05       5.619017e-04       8.041537e-02       5.027858e-03       1.629192e-02
     1630000       1.182514e-03       2.658952e-04       6.163543e-04       7.631794e-02       3.734909e-03       1.598423e-02
     1640000       7.842089e-04       1.737562e-04       4.658855e-04       9.723783e-02       2.408670e-03       1.655162e-02
     1650000       1.005897e-03       1.139578e-04       6.037353e-04       4.658859e-02       4.929375e-03       1.571836e-02
     1660000       1.013470e-03       3.535864e-04       6.495085e-04       1.034522e-01       3.723093e-03       1.650492e-02
     1670000       1.129306e-03       2.019161e-04       6.526655e-04       5.422636e-02       2.488309e-03       1.575399e-02
     1680000       1.065829e-03       1.790512e-04       5.274756e-04       6.119432e-02       5.179787e-03       1.595427e-02
     1690000       6.887253e-04       1.745088e-04       3.736254e-04       1.088210e-01       4.359463e-03       1.623446e-02
     1700000       7.009821e-04       2.097047e-04       3.888252e-04       6.325527e-02       5.573646e-03       1.701551e-02
     1710000       6.537466e-04       4.339437e-05       3.608665e-04       8.726342e-02       4.134346e-03       1.672663e-02
     1720000       7.331188e-04       1.636768e-04       3.961951e-04       1.278873e-01       4.068898e-03       1.643367e-02
     1730000       1.129584e-03       2.231012e-04       6.087995e-04       8.425701e-02       4.116340e-03       1.563411e-02
     1740000       1.076891e-03       2.677382e-04       6.055171e-04       8.934085e-02       3.274745e-03       1.581984e-02
     1750000       8.240262e-04       2.648721e-04       4.415110e-04       7.618815e-02       4.084234e-03       1.605327e-02
     1760000       8.416857e-04       5.506308e-05       4.743032e-04       5.747982e-02       4.610866e-03       1.596458e-02
     1770000       1.108929e-03       6.648050e-05       5.562184e-04       1.962670e-01       5.173934e-03       1.743622e-02
     1780000       5.139755e-04       1.122795e-04       3.278448e-04       1.074932e-01       5.228877e-03       1.743136e-02
     1790000       7.053523e-04       7.018657e-05       4.049825e-04       1.294826e-01       4.699997e-03       1.656339e-02
     1800000       9.393205e-04       2.736303e-04       5.244209e-04       7.089031e-02       4.924702e-03       1.579718e-02
     1810000       1.340046e-03       9.477618e-05       6.718522e-04       6.200790e-02       5.055040e-03       1.568244e-02
     1820000       9.598306e-04       9.733315e-05       5.064300e-04       7.910901e-02       4.410060e-03       1.607266e-02
     1830000       9.332927e-04       1.694310e-04       5.547633e-04       5.319742e-02       4.722810e-03       1.574188e-02
     1840000       1.233185e-03       2.775286e-04       6.657134e-04       6.209975e-02       3.982052e-03       1.623214e-02
     1850000       6.420312e-04       8.101316e-05       4.027975e-04       8.665206e-02       4.775556e-03       1.727286e-02
     1860000       1.366431e-03       1.423689e-04       5.952096e-04       6.491151e-02       4.537434e-03       1.647612e-02
     1870000       1.088362e-03       3.191416e-04       6.641088e-04       7.114998e-02       4.021782e-03       1.628288e-02
     1880000       8.934003e-04       1.414397e-04       4.362370e-04       1.183292e-01       3.674705e-03       1.629402e-02
     1890000       8.484036e-04       1.509030e-04       5.176520e-04       7.891992e-02       4.487288e-03       1.546553e-02
     1900000       1.191008e-03       2.326295e-04       5.641818e-04       8.695616e-02       4.169683e-03       1.710169e-02
     1910000       1.095541e-03       3.047763e-04       5.779211e-04       7.427979e-02       3.260171e-03       1.674992e-02
     1920000       1.327200e-03       1.417726e-04       7.698809e-04       1.232232e-01       3.194421e-03       1.605602e-02
     1930000       9.958208e-04       2.114816e-04       5.898357e-04       7.705438e-02       5.122513e-03       1.653899e-02
     1940000       9.369184e-04       1.400857e-04       4.297004e-04       1.237588e-01       4.046540e-03       1.631437e-02
     1950000       6.223054e-04       1.358832e-04       3.342900e-04       5.360067e-02       4.264809e-03       1.488525e-02
     1960000       8.671232e-04       2.806314e-04       5.372722e-04       6.518560e-02       3.938930e-03       1.597991e-02
     1970000       5.642634e-04       1.184765e-04       3.637264e-04       7.585164e-02       5.117264e-03       1.682083e-02
     1980000       1.094539e-03       2.563253e-04       6.279576e-04       6.742971e-02       4.619021e-03       1.548735e-02
