#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      174000       1.015218e-01       4.820905e-04       5.827649e-02       1.488660e-01       1.618770e-02       5.218035e-02
      176000       1.020189e-01       2.496119e-04       5.841144e-02       1.346580e-01       1.254089e-02       4.911612e-02
      178000       1.012437e-01       6.345665e-04       5.798215e-02       1.539418e-01       1.539282e-02       5.010741e-02
      180000       1.022210e-01       6.673320e-04       5.860050e-02       1.732646e-01       1.143749e-02       5.001127e-02
      182000       1.029797e-01       6.521307e-04       5.894654e-02       1.103360e-01       1.274419e-02       4.709392e-02
      184000       1.022346e-01       4.597526e-04       5.827590e-02       1.633595e-01       1.287762e-02       5.038318e-02
      186000       1.034190e-01       7.345143e-04       5.907566e-02       1.574335e-01       1.419915e-02       5.103637e-02
      188000       1.009502e-01       2.626847e-04       5.806349e-02       1.300575e-01       7.237217e-03       5.180147e-02
      190000       1.021266e-01       7.330401e-04       5.877615e-02       1.576444e-01       1.540119e-02       5.105235e-02
      192000       1.009895e-01       3.759824e-04       5.812206e-02       1.220287e-01       1.346528e-02       4.945446e-02
      194000       1.007880e-01       3.922001e-04       5.769918e-02       1.413984e-01       1.280892e-02       5.133603e-02
      196000       1.015393e-01       3.343318e-04       5.817926e-02       1.704750e-01       1.563963e-02       5.162938e-02
      198000       1.010352e-01       4.702073e-04       5.804769e-02       1.649175e-01       1.390569e-02       5.104661e-02
      200000       1.017675e-01       4.954880e-04       5.838059e-02       1.713823e-01       1.573692e-02       4.966603e-02
      202000       1.025297e-01       5.135448e-04       5.901237e-02       1.368016e-01       1.294782e-02       5.110132e-02
      204000       1.023928e-01       5.005203e-04       5.842791e-02       1.534668e-01       1.050457e-02       5.006708e-02
      206000       1.016353e-01       5.718917e-04       5.841908e-02       1.526299e-01       1.735339e-02       4.988713e-02
      208000       1.018173e-01       4.648891e-04       5.863330e-02       1.213774e-01       1.661556e-02       5.058460e-02
      210000       1.019670e-01       2.352624e-04       5.842090e-02       1.405999e-01       1.479432e-02       5.005456e-02
      212000       1.020341e-01       5.071306e-04       5.843391e-02       1.403940e-01       1.181721e-02       4.854729e-02
      214000       1.015899e-01       6.683957e-04       5.820032e-02       1.372036e-01       1.545641e-02       5.085517e-02
      216000       1.002831e-01       3.893066e-04       5.746258e-02       1.587421e-01       1.365041e-02       5.061759e-02
      218000       1.018106e-01       6.883616e-04       5.853807e-02       1.501676e-01       1.453992e-02       5.037358e-02
      220000       1.005213e-01       7.921848e-04       5.793854e-02       1.253782e-01       1.459570e-02       5.085049e-02
      222000       1.002731e-01       4.590311e-04       5.784645e-02       1.538604e-01       1.551444e-02       4.964694e-02
      224000       1.001745e-01       3.829001e-04       5.748268e-02       1.347954e-01       1.344503e-02       5.137746e-02
      226000       1.015165e-01       3.583260e-04       5.796178e-02       1.724667e-01       1.644860e-02       5.169221e-02
      228000       1.016061e-01       5.472269e-04       5.841023e-02       1.199687e-01       1.508946e-02       5.070933e-02
      230000       1.011611e-01       5.424989e-04       5.840997e-02       1.485298e-01       1.248943e-02       4.981566e-02
      232000       1.007878e-01       8.568887e-04       5.808638e-02       1.816279e-01       1.343934e-02       5.183046e-02
      234000       1.014551e-01       5.836025e-04       5.830035e-02       1.610065e-01       1.380766e-02       4.963724e-02
      236000       1.007154e-01       3.429544e-04       5.801933e-02       1.613809e-01       1.417838e-02       5.063250e-02
      238000       1.015172e-01       7.332959e-05       5.801436e-02       1.330740e-01       1.580128e-02       5.029570e-02
      240000       1.004536e-01       4.582870e-04       5.782382e-02       2.040936e-01       1.848028e-02       5.184142e-02
      242000       1.005042e-01       5.297218e-04       5.786099e-02       1.945246e-01       1.724571e-02       5.354140e-02
      244000       1.015996e-01       9.324836e-04       5.826295e-02       1.625214e-01       1.226611e-02       4.986232e-02
      246000       1.024223e-01       3.463408e-04       5.871667e-02       1.691667e-01       1.359050e-02       5.070026e-02
      248000       1.013731e-01       8.162926e-04       5.812245e-02       1.522729e-01       1.206167e-02       4.930361e-02
      250000       1.010770e-01       7.092427e-04       5.825584e-02       1.460474e-01       1.424199e-02       5.301925e-02
      252000       1.002419e-01       3.863736e-04       5.743635e-02       1.304836e-01       1.629321e-02       5.077741e-02
      254000       1.010184e-01       3.345015e-04       5.783293e-02       1.415011e-01       1.629265e-02       5.038674e-02
      256000       1.017144e-01       2.100566e-04       5.854693e-02       1.720869e-01       1.334419e-02       5.138757e-02
      258000       1.026442e-01       2.816477e-04       5.894644e-02       1.383912e-01       1.376130e-02       4.907544e-02
      260000       1.017964e-01       3.750083e-04       5.837823e-02       1.262530e-01       1.451037e-02       5.069938e-02
      262000       1.026631e-01       3.929467e-04       5.899001e-02       1.445042e-01       1.743359e-02       4.951664e-02
      264000       1.017292e-01       6.029453e-04       5.835160e-02       1.806083e-01       1.354875e-02       4.921722e-02
      266000       1.020329e-01       2.938387e-04       5.820440e-02       2.007102e-01       1.228289e-02       5.060278e-02
      268000       1.015403e-01       1.699909e-04       5.816298e-02       1.267568e-01       1.674791e-02       5.133212e-02
      270000       1.001795e-01       4.723934e-04       5.770429e-02       1.258633e-01       1.609374e-02       4.939183e-02
      272000       1.010728e-01       2.664307e-04       5.791226e-02       1.826884e-01       1.563818e-02       5.029452e-02
      274000       1.019659e-01       6.112416e-04       5.871357e-02       1.617422e-01       1.714709e-02       5.152873e-02
      276000       1.019336e-01       3.957774e-04       5.863656e-02       1.412286e-01       1.533778e-02       4.964552e-02
      278000       1.008319e-01       4.830386e-04       5.808816e-02       1.476297e-01       1.414433e-02       5.103514e-02
      280000       1.012082e-01       6.599580e-04       5.795397e-02       1.699213e-01       1.609514e-02       5.188402e-02
      282000       1.014518e-01       3.590266e-04       5.795694e-02       2.102789e-01       1.512101e-02       5.212656e-02
      284000       1.014597e-01       6.479540e-04       5.817763e-02       1.430773e-01       1.506185e-02       5.248471e-02
      286000       9.969238e-02       2.684044e-04       5.727617e-02       1.454532e-01       1.445723e-02       5.124394e-02
      288000       1.012975e-01       5.618530e-04       5.826636e-02       1.509676e-01       1.741955e-02       4.895238e-02
      290000       1.004186e-01       2.593614e-04       5.795529e-02       1.628998e-01       1.380505e-02       5.095879e-02
      292000       1.009149e-01       5.622904e-04       5.791724e-02       1.392454e-01       9.797530e-03       5.149861e-02
      294000       1.015541e-01       6.798300e-04       5.833779e-02       1.328287e-01       1.430158e-02       5.157548e-02
      296000       1.023789e-01       7.401756e-04       5.862983e-02       1.398844e-01       1.276842e-02       5.122523e-02
      298000       1.015920e-01       2.897009e-04       5.842888e-02       1.406853e-01       1.428276e-02       5.037186e-02
      300000       9.962752e-02       5.423406e-04       5.723372e-02       1.572044e-01       1.586859e-02       4.987741e-02
      302000       1.002064e-01       7.136652e-04       5.755800e-02       1.268804e-01       1.387434e-02       5.010982e-02
      304000       9.995786e-02       2.640164e-04       5.748942e-02       1.594570e-01       1.527743e-02       5.135964e-02
      306000       1.004135e-01       5.102298e-04       5.776978e-02       1.320852e-01       1.781506e-02       5.057256e-02
      308000       1.014107e-01       2.067457e-04       5.843537e-02       1.447189e-01       1.122499e-02       5.006489e-02
      310000       1.009088e-01       2.378440e-04       5.802285e-02       1.325920e-01       1.360329e-02       5.003181e-02
